Reference Number,Supplier Name,Value,Purchase Order Date,Description of Goods or Services,Local Authority Department
PO00030561,NORTHGATE INFORMATION SOLUTIONS UK LTD,"5,000.00",06/10/2014,"This is for costs relating to the creation, printing and distribution of Blue Badges for Royal Borough Greenwich Residents.",Adult and Older People
PO00030566,MANSE MASTERDOR LTD,"9,673.00",06/10/2014,"Renewal of 14 front entrance doors at BIDDULPH HOUSE, RIDEOUT STREET",Housing Services
PO00030567,HOW SCAFFOLDING,"48,145.00",06/10/2014,"Additional PO required to accommodate variations to contract value. Contract ID 051112",Housing Services
PO00030578,STOURBRIDGE WATER DIRECT LTD T/A WATER D,"5,825.50",07/10/2014,"Supply, delivery, setup, fill, uplift collection and rental of 6 x 1,100 litre tank of water for the Tall Ships Event.",Chief Executives
PO00030584,ALAN BAXTER & ASSOCIATES LLP,"9,538.00",07/10/2014,"Royal Arsenal Building 41: Initial heritage Statement and conversation advice and GLHER data licence",Chief Executives
PO00030585,RGE SERVICES LIMITED,"25,145.75",07/10/2014,"emergency repair and minor works on electrical installations contract id 012836",Regeneration Enterprise Skills
PO00030590,WISE SECURITY SERVICES LTD,"179,970.42",07/10/2014,"Security Staffing for all sites @ The Tall Ships Event from 2nd to 9th September 2014.",Chief Executives
PO00030595,MOTT MACDONALD LIMITED,"12,100.00",07/10/2014,"appontment of QS under LCP framework mini tender to support Dcs Kings Park SEN refurbishment project.",Capital Modernisation
PO00030599,UNDERCOVER EVENTS LTD,"163,944.10",07/10/2014,"For the hire of various equipment and staff for the Tall Ships Event from 2nd to the 9th September 2014.",Chief Executives
PO00030635,GPS MARINE CONTRACTORS LIMITED,"60,000.00",08/10/2014,For the provisions of gangways at Victoria Deep Water Terminal.,Chief Executives
PO00030636,CARTERS ENTERTAINMENT LIMITED,"9,000.00",08/10/2014,"Fairground Rides at the Old Royal Naval College for The Tall Ships Event 2014.",Chief Executives
PO00030637,BETA DISTRIBUTION (SOUTH),"5,607.60",08/10/2014,"Distribution of Royal Greenwich Tim - issue 311 - plus 80 bulk drops of the Royal Greenwich Times.",Chief Executives
PO00030639,FENSCAPES LTD,"5,130.20",08/10/2014,"133 Langton Way - fire escape fencing",Capital Housing Revenue Acc
PO00030640,SCIPRINT LIMITED,"27,806.16",08/10/2014,"printing and preparation of stationery and letters relating to the initial write-out in the transition to individual electoral registration",Chief Executives
PO00030653,PSi2000 LTD,"2,600.00",08/10/2014,"Provision of AMS Web Tracker hosting service on a dedicated server for Greenwich Housing and DRES databases. Annual cost of 4000, the remaining 1200 is a one-off set up cost (RP03269)",Housing Services HRA
PO00030653,PSi2000 LTD,"2,600.00",08/10/2014,"Provision of AMS Web Tracker hosting service on a dedicated server for Greenwich Housing and DRES databases. Annual cost of 4000, the remaining 1200 is a one-off set up cost",Regeneration Enterprise and Sk
PO00030661,NORTHGATE INFORMATION SOLUTIONS UK LTD,"34,913.00",09/10/2014,order required for Kirona Estate Wardens Bespoke.,Housing Services HRA
PO00030669,NCC GROUP SECURITY SERVICES LTD,"8,000.00",09/10/2014,NCC Group - Investigation June 2014 ,Chief Executives
PO00030670,ACT FOR CHANGE,"10,880.00",09/10/2014,"charges for ISS sessions from April. Ccontract 051082
",Childrens Services
PO00030691,CITY HEIGHTS(LONDON)LTD P WALKER A-F,"93,750.00",10/10/2014,"Additional Purchase Order required to accommodate variations to contract and retention release. Contract ID 051693",Housing Services
PO00030692,CWG (WOOD WHARF TWO) LIMITED,"9,846.57",10/10/2014,Vessels berthing at Wood Wharf for the Tall Ships Regatta 1.9.14 to 10.9.14,Chief Executives
PO00030693,EUROVIA INFRASTRUCTURE LTD,"80,000.00",10/10/2014,"Responsive repairs and maintenance of CCTV cameras and control room equipment Contract ID 048053",Housing Services HRA
PO00030694,NORTHGATE INFORMATION SOLUTIONS UK LTD,"25,350.00",10/10/2014,purchase of Northgate V5 module - support services. ,Housing Services
PO00030723,CCS IT LTD (TRADING UNDER KEYSTONE),"19,934.62",13/10/2014,"additional keystone module - keystone risk (KRM)",Housing Services HRA
PO00030762,ELEMENT ROOFING CO LTD,"19,564.00",14/10/2014,Tattersall Close - Flat roof Replacement,Capital Housing Revenue Acc
PO00030763,TOPCOAT CONSTRUCTION LTD,"57,446.43",14/10/2014,"Building fabric repairs (Term contract)Contract ID 013696",Regeneration Enterprise Skills
PO00030764,RGE SERVICES LIMITED,"25,549.46",14/10/2014,"Maintenance, Emergency Repair & Minor Works to Electrical InstallationsContract ID 012836",Regeneration Enterprise Skills
PO00030765,ARTIC BUILDING SERVICES LTD,"7,300.14",14/10/2014,"Mechanical Term Contract for Air Conditioning Contract ID 024778",Regeneration Enterprise Skills
PO00030767,WOLSELEY UK LTD (VARIOUS SUPPLIES),"5,000.00",14/10/2014,Management Fee September 2014.  Contract ID 020268,Chief Executives
PO00030771,COMPUTACENTER (UK) LTD,"77,410.44",14/10/2014,"6 x Dell M620 Blade Servers12 x Foglight Licences (per CPU) 12 x VMware Enterprise Plus Licence and Subscription 5yrs (per CPU) 1 x Dell Enterprise Delivery Team Installa1 x D support on all equipment (3yrs)",Chief Executives
PO00030772,KEEPMOAT REGENERATION ( APOLLO) LTD,"27,038.46",14/10/2014,Re roofing works to 30a-36b Brent Road ,Capital Housing Revenue Acc
PO00030773,UK LASER SUPPLIES LTD,890.10,14/10/2014,IBM InfoPrint 1560 toner ,Regeneration Enterprise and Sk
PO00030773,UK LASER SUPPLIES LTD,770.50,14/10/2014,IBM InfoPrint 1560 PC unit,Regeneration Enterprise and Sk
PO00030773,UK LASER SUPPLIES LTD,"2,558.00",14/10/2014,Black Toner IBM 1585,Regeneration Enterprise and Sk
PO00030773,UK LASER SUPPLIES LTD,"2,300.00",14/10/2014,Photo conductor Unit for IBM 1585,Regeneration Enterprise and Sk
PO00030773,UK LASER SUPPLIES LTD,"1,240.08",14/10/2014,IBM Infoprint 1567 Black Toner,Regeneration Enterprise and Sk
PO00030773,UK LASER SUPPLIES LTD,"1,810.72",14/10/2014,ibm infoprint 1567 magenta toner,Regeneration Enterprise and Sk
PO00030773,UK LASER SUPPLIES LTD,"1,131.70",14/10/2014,ibm infoprint 1567 yellow toner,Regeneration Enterprise and Sk
PO00030773,UK LASER SUPPLIES LTD,"1,131.70",14/10/2014,"IBM Cyan toner",Regeneration Enterprise and Sk
PO00030774,EUROPLANT RENTALS LTD,"8,695.00",14/10/2014,Hire of Telehandler/lLoadall for winter gritting ,Housing Services
PO00030775,COMMUNITY LINKS TRADING LIMITED,"5,530.00",14/10/2014,Summer Activities,Childrens Services
PO00030777,COMMUNITY SYSTEMS (NORTH LONDON) LTD,"11,666.20",14/10/2014,"customer service and food hygene contract id 048988
",Regeneration Enterprise and Sk
PO00030779,KNIGHT FRANK LLP,"10,286.57",14/10/2014,"rent for period 29.9.14 to 24.12.14 (Unit 4 Birchmere Business Park) contract id 049562",Comm Safety and Environment
PO00030780,ALLPAY NET LIMITED,"7,847.89",14/10/2014,Allpay Invoice Payment Contract ID 013799,Chief Executives
PO00030780,ALLPAY NET LIMITED,"3,495.29",14/10/2014,Allpay Invoice Payment Contract ID 013799,Chief Executives
PO00030781,SELCHP,"499,999.80",14/10/2014,Waste Disposal Contract ID 012803,Comm Safety and Environment
PO00030782,SSI SCHAEFER LTD,"14,969.55",14/10/2014,"240 litre Green Wheeled Bin x 610240 litre Green lid x 203240 litre Blue lids x 203240 litre Blue lids x 203Framework 860 refuse and recycling  products including wheeled bi",Comm Safety and Environment
PO00030785,VEOLIA ES (UK) LTD,"323,614.03",14/10/2014,"Monthly Nathan Invoice OP/1445780 for April 14",Comm Safety and Environment
PO00030790,VEOLIA ES (UK) LTD,"330,556.92",14/10/2014,"Monthly Nathan Way Invoice No OP/1445783 for May 14",Comm Safety and Environment
PO00030791,VEOLIA ES (UK) LTD,"52,030.29",14/10/2014,"MRF Monthly invoice no OP/14475775 for April 14 ",Comm Safety and Environment
PO00030793,VEOLIA ES (UK) LTD,"67,779.95",14/10/2014,"MRF Monthly Invoice May 14 No OP/1445782 CPS0756T end contract 01-01-2024",Comm Safety and Environment
PO00030794,VEOLIA ES (UK) LTD,"53,052.84",14/10/2014,MRF Monthly invoice for June 2014 ,Comm Safety and Environment
PO00030795,BINCARE COMMERCIAL SERVICE LTD,"6,352.00",14/10/2014,"Cleaning of General and Recycling Containers  
A4 Req dated 7.10.14",Housing Services HRA
PO00030796,LOGICALIS UK LIMITED,"72,900.00",14/10/2014,"Quo-50876/2-4 Exchange Hauls 1st january 2015 to 31st December 2015 Contract ID 016907 - Network Management Service",Chief Executives
PO00030797,J C DECAUX UK LIMITED,"6,473.12",14/10/2014,"Charlton Road and Southwood Road Maintenance Contract 050610",Comm Safety and Environment
PO00030798,J C DECAUX UK LIMITED,"12,760.40",14/10/2014,"Cutty SarkMaintenance Contract 050610",Comm Safety and Environment
PO00030822,ORACLE CORP UK LIMITED,"54,864.95",15/10/2014,"Renewal of Oracle Support for 6 months 1st November 2014 to 30th April 2015. Contract ID 050155 - Oracle Payroll Support",Chief Executives
PO00030853,CAPITA  BUSINESS SERVICES LTD,"20,862.67",16/10/2014,Revenues and Benefits Software,Chief Executives
PO00030854,IN CONTROL PARTNERSHIPS,"5,500.00",16/10/2014,"membership fee for support organisation",Childrens Services
PO00030855,OXLEAS NHS FOUNDATION TRUST,"5,162.00",16/10/2014,"MOVE programme",Childrens Services
PO00030856,BALTIMORE CONSULTING LTD,"6,000.00",16/10/2014,"agency support for specialist area",Childrens Services
PO00030857,CAPITA  RESOURCING LTD,"7,232.00",16/10/2014,project mangement support ,Childrens Services
PO00030862,UK POWER NETWORKS LIMITED,"13,380.35",16/10/2014,"increase capacity of the electrical supplyat the Waterways Nursery and Children`s Centre, Southwood Road, Thamesmead, SE28 8BZ.",Capital Modernisation
PO00030870,HEWLETT-PACKARD LTD,"30,590.60",16/10/2014,"Renewal of HP TRIM Support and Maintenance.Contract ID 053808",Housing Services HRA
PO00030871,M G AXTON,"5,300.00",16/10/2014,"Valley Grove play area retaining wall",Housing Services HRA
PO00030872,SWEETT (UK) LTD,"45,000.00",16/10/2014,"Consultancy Services in relation to responding to Adjudication referral by a contractor - ref Cutty Sark Gardens",Capital Other General Fund
PO00030873,FLOWER SKILLS & TRAINING LTD,"30,000.00",16/10/2014,"The delivery of Adult Skills Programme between 1st August 2014 and 31st July 2015 as specified in the mini competition call-in, with a minimum of 30 unique learners.Contract ID 048988",Regeneration Enterprise and Sk
PO00030874,RAVENSBOURNE COLLEGE,"10,000.00",16/10/2014,"delivery of Adult Skills Digital Media Programme between 1st August 2014 and 31st July 2015 as specified in the mini competition call-in SFA 2014/15 Lot 3 - 08/ASB with a minimum of 24 ique Learners.Contract ID 048988 - The Greenwich Skills Framework Agreement",Regeneration Enterprise and Sk
PO00030879,MDP COMMUNICATION SERVICES,"9,000.00",16/10/2014,"Francis and Samuel Street Repair and re-commission existing computerised system in collaboration with I.S.A Ltd",Housing Services HRA
PO00030885,WHEATHILL MUSIC LTD,"9,757.00",17/10/2014,various acts hired for entertaniment at the tall ship festival 2014. ,Chief Executives
PO00030891,JOHN GRAHAM CONSTRUCTION LIMITED,"619,577.00",17/10/2014,"Willowdene School. extend the order in relation to additional approved works  contract id 049140",Capital Modernisation
PO00030892,THE METRO CENTRE,"17,000.00",17/10/2014,"healthwatch Greenwich service 2014/15 contract id 049743",Chief Executives
PO00030894,COMMUNITY SYSTEMS (NORTH LONDON) LTD,"4,000.00",17/10/2014,"SF/Lot 2/3 - SIA 14/15 Security Training and SIA Applications 27/5/14 8 x 500.00 = 4,000",Regeneration Enterprise and Sk
PO00030894,COMMUNITY SYSTEMS (NORTH LONDON) LTD,"5,000.00",17/10/2014,"Security Training and SIA Applications 9/6/14",Regeneration Enterprise and Sk
PO00030894,COMMUNITY SYSTEMS (NORTH LONDON) LTD,500.00,17/10/2014,"Security Training and SIA Applications 9/6/14 Contract ID 048988 - The Greenwich Skills Framework Agreement",Comm Safety and Environment
PO00030896,CENTRAL GREENWICH CHILDRENS CENTRE LTD,"240,083.00",17/10/2014,"Contract ID 053799 - RBG Children`s Centres-Central Greenwich Children`s Centre Ltd Management of RBG Children`s Centres ",Childrens Services
PO00030897,BARCHAM TREES PLC,"20,590.20",17/10/2014,"Well Hall Pleasance, Edith Nesbitt Way, Eltham, SE9 - all trees",Regeneration Enterprise and Sk
PO00030898,CABLESHEER ASBESTOS LTD,"21,000.00",17/10/2014,"Asbestos Removal to Communal Corridor at Fred Styles House, Charlton, SE7",Comm Safety and Environment
PO00030937,HOME-START GREENWICH,"335,694.00",20/10/2014,"Contract ID 053771 - RBG Children`s Centres- Home-Start Greenwich ",Childrens Services
PO00030969,MEANTIME NOMINEE 1 LTD & MEANTIME NOMINE,"4,931.36",21/10/2014,"Electricity Recharge for 10th & 11th Mitre Passage . ",Regeneration Enterprise and Sk
PO00030969,MEANTIME NOMINEE 1 LTD & MEANTIME NOMINE,"4,931.36",21/10/2014,"Electricity Recharge for 10th & 11th Mitre Passage . ",Regeneration Enterprise and Sk
PO00030993,HOOPER NAYLOR FRIEND,"6,000.00",23/10/2014,"Admiral Seymour Road, Progress Hall Quarterly Rent in Advance contract ID 053835",Chief Executives
PO00031002,VEOLIA ES (UK) LTD,"417,161.42",23/10/2014,"Monthly Invoice for Nathan Way for June 14",Comm Safety and Environment
PO00031007,P & R INSTALLATION CO LTD,"25,897.20",23/10/2014,"additional plumbing works to provide enhancements to properties in Hambledown Road (LANB Round 4)",Capital Housing Revenue Acc
PO00031008,COMMUNITY SYSTEMS (NORTH LONDON) LTD,"8,333.00",23/10/2014,"Customer Service & Food Hygiene Courses Contract ID 048988 - The Greenwich Skills Framework Agreement",Regeneration Enterprise and Sk
PO00031009,BAY MEDIA,"26,371.00",23/10/2014,"For the supply of banner advertising and lamp post Banners - The Tall Ships Festival 2014.
Invoices attached
Contract ID 053796 - Lamp Post Banner Contract ",Chief Executives
PO00031010,LOGICALIS UK LIMITED,"54,675.00",23/10/2014,"Exchange Hauls 1st April to 31st December 2014 Contract ID 016907 - Network Management Serviec",Chief Executives
PO00031011,ALLPAY NET LIMITED,"9,898.18",23/10/2014,Allpay Invoice Payment September 2014 Contract ID 013799,Housing Services HRA
PO00031011,ALLPAY NET LIMITED,908.47,23/10/2014,Allpay Invoice Payment  Contract ID 013799,Housing Services HRA
PO00031012,TRANSPORT FOR LONDON,"8,540.17",23/10/2014,remove insignia 2 bay non ad shelter 0111-1511 and dispose of. At Avery Hill Rd  ,Transportation Schemes
PO00031014,TRANSPORT FOR LONDON,"10,784.78",23/10/2014,remove insignia 2 bay non ad shelter 0111-2536 in Middle Park Ave ,Transportation Schemes
PO00031015,GREENWICH CO-OPERATIVE DEVELOPMENT AGENC,"18,000.00",23/10/2014,RBG good food in Greenwich/sustainable food cities partnership coordination/maternity cover. ,Adult and Older People
PO00031016,CITY HEIGHTS(LONDON)LTD P WALKER A-F,"36,834.55",23/10/2014,"Contract ID 049703 - Housing Investment Programme- West Area",Housing Services
PO00031017,INTEN LTD,"26,123.00",23/10/2014,"1 - 7 John Penn Street Scope of works to carry out work replacing the water main",Housing Services HRA
PO00031021,SHARPE PRITCHARD LLP,"12,470.50",23/10/2014,"The Councils external solictors giving legal advice and guidance for the Kidbrooke CPO",Capital Housing Revenue Acc
PO00031025,BOUYGUES E & S INFRASTRUCTURE LTD,"300,000.00",24/10/2014,"Contract ID 032154 - Street Lighting",Regeneration Enterprise Skills
PO00031026,MACFARLANES LLP,"55,180.05",24/10/2014,"Expert legal opinion and hearing support / representation in Volkers -v- Royal Borough of Greenwich at Adjudication.Appointment of and to engage counsel",Regeneration Enterprise and Sk
PO00031027,AF STARR BUILDING CONTRACTORS,"9,236.00",24/10/2014,"To carry out works as per quotation for extending a classroom at Barnfield Project, Barnfield Road, SE18.",Capital Modernisation
PO00031029,SAIL GREENWICH LTD,"5,260.00",24/10/2014,"Thames Sailing Barges, Tradition Ships, Steamships and Dunkirks including coal bunkering, fuel allowances & attendance @ Parades Tall Ships Event.",Chief Executives
PO00031030,SIVYER RECYCLING LTD,"74,715.00",24/10/2014,"To carry out ground works relating to the Tall Ships Event 2014 - sites Bethals Wharf & Hanson Quayside.",Chief Executives
PO00031036,HUMAN TISSUE AUTHORITY,"5,200.00",24/10/2014,"Annual renewal of Human Tissue Authority Licence",Comm Safety and Environment
PO00031047,M G AXTON,"6,155.45",24/10/2014,73 Strongbow Crescent - Loft Conversion ,Capital Housing Revenue Acc
PO00031050,COOPER CARLSSON EDUCATION LTD,"6,400.00",24/10/2014,16 days locum EP Service @ 400 p/day,Childrens Services
PO00031050,COOPER CARLSSON EDUCATION LTD,7.40,24/10/2014,Parking,Childrens Services
PO00031050,COOPER CARLSSON EDUCATION LTD,27.75,24/10/2014,"Mileage",Childrens Services
PO00031051,CHRISTINA JONES T/A ASPIRATIONS TRAINING,"8,608.00",24/10/2014,For the provision of a training programme for carers in the borough. ,Adult and Older People
PO00031052,FIRST ABOUT PLUMBING & CARPENTRY LTD,"8,035.00",17/12/2014,"Carry out works to replace all guttering and down pipes around the school at Willow Tree Pre School, Woolwich Common SE18",Capital Modernisation
PO00031058,APTEAN INC,"120,000.00",24/10/2014,"Annual Maintenance and Product Support for ONX OneServce for 2014/15 & 2015/16",Chief Executives
PO00031109,OFFICE DEPOT UK LIMITED,669.60,27/10/2014,HP LASERJET 5500 BLACK CART - C9730A,Regeneration Enterprise and Sk
PO00031109,OFFICE DEPOT UK LIMITED,939.70,27/10/2014,HP LASERJET 5500 CYAN CART - C9731A,Regeneration Enterprise and Sk
PO00031109,OFFICE DEPOT UK LIMITED,939.70,27/10/2014,HP LASERJET 5500 YELLOW CART - C9732AHP,Regeneration Enterprise and Sk
PO00031109,OFFICE DEPOT UK LIMITED,939.70,27/10/2014,HP LASERJET 5500 MAGENTA CART - C9733A,Regeneration Enterprise and Sk
PO00031109,OFFICE DEPOT UK LIMITED,"1,069.00",27/10/2014,TONER CARTRIDGE BLACK HP CE270A,Regeneration Enterprise and Sk
PO00031109,OFFICE DEPOT UK LIMITED,"1,737.10",27/10/2014,TONER CARTRIDGE CYAN HP CE271A,Regeneration Enterprise and Sk
PO00031109,OFFICE DEPOT UK LIMITED,"1,737.10",27/10/2014,TONER CARTRIDGE YELLOW HP CE272A,Regeneration Enterprise and Sk
PO00031109,OFFICE DEPOT UK LIMITED,"1,737.10",27/10/2014,TONER CARTRIDGE MAGENTA HP CE273A,Regeneration Enterprise and Sk
PO00031110,OFFICE DEPOT UK LIMITED,519.05,27/10/2014,HP Q5950A BLACK LASERJET CARTRIDGE,Regeneration Enterprise and Sk
PO00031110,OFFICE DEPOT UK LIMITED,767.45,27/10/2014,HP Q5951A CYAN LASERJET CARTRIDGE,Regeneration Enterprise and Sk
PO00031110,OFFICE DEPOT UK LIMITED,767.45,27/10/2014,HP Q5952A YELLOW LASERJET CARTRIDGE,Regeneration Enterprise and Sk
PO00031110,OFFICE DEPOT UK LIMITED,800.40,27/10/2014,HP Q5953A MAGENTA LASER CARTRIDGE,Regeneration Enterprise and Sk
PO00031110,OFFICE DEPOT UK LIMITED,639.50,27/10/2014,TONER BLACK HP 507A CE400A,Regeneration Enterprise and Sk
PO00031110,OFFICE DEPOT UK LIMITED,925.80,27/10/2014,CARTR TONER CYAN HP CE401A,Regeneration Enterprise and Sk
PO00031110,OFFICE DEPOT UK LIMITED,925.80,27/10/2014,CARTR TONER YELLOW HP CE402A,Regeneration Enterprise and Sk
PO00031110,OFFICE DEPOT UK LIMITED,925.80,27/10/2014,CARTR TONER MAGENTA HP CE403A,Regeneration Enterprise and Sk
PO00031134,AURORA  LIFTS LTD,"886,887.00",28/10/2014,"Barnfield Estate and Mandela House - renewal of 11 nr. lifts and rfeurbishment of 1 nr. liftcontract id 053807",Capital Housing Revenue Acc
PO00031136,ARCHITECTURAL DECORATORS LTD,"320,000.00",28/10/2014,"various borough Wide - extension, de-conversion and loft conversions framework agreement and policy voids contract id 053852",Capital Housing Revenue Acc
PO00031137,BRIAN POWER BUILDING LTD,"320,000.00",28/10/2014,"various borough Wide - extension, de-conversion and loft conversions framework agreement and policy voids contract id 053851",Capital Housing Revenue Acc
PO00031138,MILLENIUM QUEST,"5,000.00",01/12/2014,"Provide 11 new christmas lights for Eltham Town Centre - Model Valparaiso 2.65m in bright white.",Regeneration Enterprise and Sk
PO00031140,ERITH CONTRACTORS LTD,"247,817.00",28/10/2014,"SEN Wickham Lane School Building.  Please carry out enabling and strip out works. Contract ID 053806
",Capital Modernisation
PO00031141,NORTH 51 LIMITED,"5,420.00",28/10/2014,"Maintenance and Licensing costs for Quitmanager database",Adult and Older People
PO00031142,MARTIN ARNOLD ASSOCIATES LLP,"44,434.46",28/10/2014,"The Provision of Employers Agent and CDM-c services for Round 5 garage sites",Capital Housing Revenue Acc
PO00031151,PHB CONSTRUCTION LTD,"7,096.00",28/10/2014,"carry out DOFFcleaning to memorial stone and pebbble plinth, welding repairs to metal railings, rub dowj and reecorate railings and remove vegetation.  ",Chief Executives
PO00031155,CAG CONSULTANTS,"6,000.00",28/10/2014,"To analyse the economic and regeneration impact for Royal Greenwich (and specifically, the eastern part of the Borough) of each of the new crossings proposed by TFL in their East Of Silvertown Crossing Options consultation of July 2014, and to produce a report and presentation of the findings.",Transportation Schemes
PO00031156,FOOL`S PARADISE LIMITED,"8,481.00",28/10/2014,"Art Performing at the Tall Ships Festival from 5th to 8th September 2014 - Balloonatic - jelly Rollers - Artizani.",Chief Executives
PO00031158,ACCLAIM CONTRACTS LIMITED,"6,000.00",28/10/2014,"Roof covering repairs to various Void and Occupied Properties in the West, South, East and Central Areas.",Housing Services
PO00031159,TCS SERVICES LTD,"9,500.00",28/10/2014,"Payment Quarter 3Contract ID 047763 - Children & Young People`s Participation Service",Childrens Services
PO00031159,TCS SERVICES LTD,"7,237.00",28/10/2014,"Payment Quarter 3 Contract ID 047763 - Children & Young People`s Participation Service",Childrens Services
PO00031159,TCS SERVICES LTD,"14,250.00",28/10/2014,"Payment Quarter 3 Contract ID 047763 - Children & Young People`s Participation Service",Childrens Services
PO00031160,ELEKTROMOTIVE LTD,"197,496.00",28/10/2014,"Supply and Install four Rapid Charge Poiints (Olev Funded with Elektromotive Sponsorship) with three year warranty and maintenance as per supplier quote ref DR160A.",Comm Safety and Environment
PO00031161,BRYEN & LANGLEY LIMITED,"48,932.00",28/10/2014,"Hornfair Park . Supply and fit new modular mens, womens and disabled toilet building.",Capital Other General Fund
