Reference Number,Supplier Name,Value,Purchase Order Date,Description of Goods or Services,Local Authority Department
PO00041307,SAUTER AUTOMATION LIMITED,"58,689.00",07/01/2016,"DRES Ref: 6987 - Maintenance of the Building Energy Maintenance System in accordance with your service and maintenance proposal dated 11th September 2015.Req dated 17.12.15",Regeneration Enterprise and Sk
PO00041309,OCOBASE LTD,"7,679.66",07/01/2016,"DRES Ref: 6979 - Quarterly rent & insurance Sidcup Road, Eltham as per invoice WAR/GRE/11/15 dated 30th November 2015.
Req dated 10.12.15",Housing Services HRA
PO00041310,GL HEARN LTD,"55,257.15",07/01/2016,"DRES Ref: 7161
For the provision of consultancy services - replaces PO00036581 (Regeneration of Spray Street Quarter) and PO00034699 (Woolwich Covered Market) which were raised on incorrect cost centre codes and subsequently cancelled.
55,257.15 was the remaining balance on the previous Purchase Orders ar the time of cancellation. 
A4 Req dated 5.1.16",Regeneration Enterprise and Sk
PO00041311,P KINGHAM LTD,"38,134.80",07/01/2016,"Exemption from Contract Standing Orders
Three DFSK pick-up trucks (Single Cab Heavy Duty Alloy Dropside 1.3 litre) from Kinghams of Croydon
Amendment to Purchase Order to contain VAT as being paid via Proform Invoice",Other General Fund
PO00041313,ENEVO UK LTD,"9,980.00",07/01/2016,"DRES Ref: 7081 - Enevo One Fill Waste Monitoring System
Req dated 16.11.15",Regeneration Enterprise and Sk
PO00041314,ARCHITECTURAL DECORATORS LTD,"8,460.00",07/01/2016,"DRES Ref: 7062. Coldharbour Hall, William Barefoot Drive SE9 3JD - Carry out external decoration as per your quotation dated 18th December 2015.Req dated 22.12.15",Chief Executives
PO00041329,LOGICALIS UK LIMITED,"16,795.65",07/01/2016,"Contract ID 016907 Network Management Service
CR66292 - Professional Service CHG0032540 - CTASK0065677 - Kingspark Site - as per quote QUO74637/1 - 2
RP04482",Modernisation
PO00041330,WOODROW MERCER GROUP T/A WOODROW MERCER,"33,650.00",07/01/2016,"Agency Cover for the role of Personalised Commissioning Team Manager.
A4 Req dated 20.10.15",Childrens Services
PO00041366,MASHER BROTHERS LTD,"180,000.00",08/01/2016,"Contract ID 054919 - West Area Internals Bathrooms Kitchens Rewires 
Additional funding installation of Bathroom, Kitchens and Rewires in the West Area Original Purchase Order No PO00033390.
A4 Req dated 23.12.15",Capital Housing Revenue Acc
PO00041367,WOLSELEY UK LTD (VARIOUS SUPPLIES),"15,214.00",08/01/2016,"Contract ID 020268 - Stores Outsourcing Partnership
Supply kitchens for contract 2590 covering period August 2015 - January 2016
A4 Req dated 5.1.16",Housing Services
PO00041379,ALLPAY NET LIMITED,"9,271.26",11/01/2016,"Contract ID 013799 
Allpay GRNS invoice for November 2015
Invoice No 0000414464 GRNR
A4 Req dated 7.12..15",Housing Services HRA
PO00041381,ALLPAY NET LIMITED,"9,036.72",11/01/2016,"Contract ID 013799
Allpay GRNS Invoice for October 2015                   
Invoice No 0000412639 GRNR
non vat amount",Housing Services HRA
PO00041381,ALLPAY NET LIMITED,664.05,11/01/2016,"vatable amount A4 Req dated 7.12.15",Housing Services HRA
PO00041398,EGBERT H TAYLOR & COMPANY,"5,224.30",12/01/2016,"``Awaiting Contact ID``CON670 
WEEE Containers x 5 @ 674.60
Textiles Containers X 5 @ 370.26
ESPO Framework 860 Issue No 1 Refuse & Recycling Products",Comm Safety and Environment
PO00041399,AF STARR BUILDING CONTRACTORS,"8,955.00",12/01/2016,"DRES Ref: 6650 - changes to the scheme including works alterations to roof of the building extension for provision of teachintg space at Pound Park Nursery, Charlton, SE7 req dated 23.11.15",Modernisation
PO00041400,SPORT ENGLAND,"5,600.00",12/01/2016,"Woolwich Centre, 35 Wellington Street, Woolwich, SE18 6HQ -  facilities planning module - artificial grass pitch assessment for RBG/local assessment for RBGreq dated 4.1.16",Chief Executives
PO00041401,HEART UN LIMITED,"9,000.00",12/01/2016,"Alcohol strategy
req dated 21.12.15",Adult and Older People
PO00041402,THORLUX LIGHTING A DIVISION FW THORPE PL,"14,712.51",12/01/2016,"Sarah Turnbull House, Londonm SE18 5SH - emergency lighting equipment
quote ref MCD/104243/RIreq dated 11.1.16",Capital Housing Revenue Acc
PO00041403,TCS COMPUTER SERVICES LTD,"250,000.00",12/01/2016,"Contract ID tbc
Call off contract for 3rd line tcs resouce 07/09/2015 to 06/09/2016 (Linked to PO Number PO00039734).
RP04490",Chief Executives
PO00041404,FENSCAPES LTD,"25,000.00",12/01/2016,"Shooters Hill Estate - Pin Fencing
req dated 7.1.16",Capital Housing Revenue Acc
PO00041405,PAYE STONEWORK & RESTORATION LTD,"8,563.02",12/01/2016,"DRES Ref: 6736
Supply and carve marble memorial plaque as per agreed designs and your quotation. No work is to commence without the written approval of all risk assessments and method statements relating to the work, confirmation of acceptance of the contractors programme and approval by the Conservation Officer and Contract Administrator of all material samples as requested within the specification.
A4 Req dated 5.1.16",Planned Maintenance
PO00041406,KLEENCARE SERVICE LTD T/A BINCARE SERVIC,"8,320.00",12/01/2016,"Cleaning of Recycling and General waste bins for 3 invoices Sept 2015, Oct 2015 and Nov 2015.
Req dated 11.1.16",Housing Services HRA
PO00041407,HEART UN LIMITED,"9,900.00",12/01/2016,"MEOC - consultancy fees
req dated 21.12.15",Adult and Older People
PO00041423,THE METRO CENTRE,"11,238.00",13/01/2016,"contract id 051215 - STI testing and contraception 
further to PO00037659 within 10% of contract value
req dated 14.12.15",Adult and Older People
PO00041425,HANCOCK & SONS LTD,"700,000.00",13/01/2016,"Asset Management Index No. 20076 - carry out a term contract for damp related multi discipline trade works to various occupied dwellings in the West, South, East and Central areas
req dated 6.1.16",Housing Services
PO00041434,T BROWN GROUP LIMITED,"71,344.87",14/01/2016,"contract id 048019 - to supply various disabled adaptations to RBG residents 
extra to PO00037084 10% of purchase order figure
contract 2817 DHIT401req dated 5.1.16",Capital Housing Revenue Acc
PO00041435,GRAHAM HOLMES ASTRASEAL LIMITED,"150,000.00",14/01/2016,"contract documents provided to WJ but misplaced and not added to the CR. see email trail - 
additional funding for supply and fit front doors (standard doors, disabled doors, FD30 and FD60)
fourth order under the LHC C6 framework  original order PO00021958
10% variation of original order
all works commissioned during live contract period
req dated 26.11.15",Capital Housing Revenue Acc
PO00041436,T BROWN GROUP LIMITED,"400,000.00",14/01/2016,"Contract ID 048019 - Adaptations to Council Dwellings For People With Disabilities
Extra to PO00037084. Contract No. 2617 - SOR 2012
Various RBG Properties 
DHIT402A4 Req dated 8.1.16",Capital Housing Revenue Acc
PO00041437,ARMOUR CONTRACTS LTD T/A ARMOUR GROUP,"700,000.00",14/01/2016,"contract id TBA - 
Asset Management Index No. 20076 - carry out a term contract for damp related multi discipline trade works to various occupied dwellings in the West, South, East and Central areas 
req dated 6.1.16",Housing Services
PO00041438,E & E BUILDING SERVICES LTD,"700,000.00",14/01/2016,"contract id TBA - 
Asset Management Index No. 20075 - carry out a term contract for damp related multi discipline trade works to various occupied dwellings in the West, South, East and Central areas 
req dated 6.1.16",Housing Services
PO00041439,MASHER BROTHERS LTD,"700,000.00",14/01/2016,"contract id TBA - 
Asset Management Index No. 20077 - carry out a term contract for damp related multi discipline trade works to various occupied dwellings in the West, South, East and Central areas 
req dated 6.1.16",Housing Services
PO00041440,QUAGGY DEVELOPMENT TRUST GWCC,"219,857.85",14/01/2016,"Contract ID 053772 - RBG Children`s Centres-Quaggy Development Trust
Quaggy Childrens Centre Contract Year 2, Qtr 2 1st January 2016 to March 2016 Area West 
Invoice No 9
A4 Req dated 4.1.16",Childrens Services
PO00041470,CHP MANAGEMENT LTD,"65,147.50",15/01/2016,"contract id 048758 - DRES Ref: 7034 - Unit 1-8 Thistlebrook Ind Est - quarterly rent in advance 25.12.15 to 24.3.16
req dated 23.12.15",Regeneration Enterprise and Sk
PO00041471,OPEN OBJECTS SOFTWARE LTD,"17,900.00",15/01/2016,"To develop an interactive online platform for the Royal Borough Local Offer with Open Objects.
Invoice No 4389 dated 31st March 2014
A4 Req dated 8.12.15",Childrens Services
PO00041472,ALLPAY NET LIMITED,"9,313.92",15/01/2016,"Contract ID 013799
Allpay GRNS Invoice for December 2015                       
Invoice No 0000419304 GRNR
A4 Req dated 7.1.16",Housing Services HRA
PO00041473,KENT HEATING SERVICES LIMITED,"21,450.00",15/01/2016,"Elliston House, SE18 6QF. 
To replace cold water booster set inc. breaktank and all associated pipework and electrics - recomm and clear sire. Lowara GHV30/10SV09 - 3 pump rg, 8 barA4 Req dated 7.1.16",Housing Services HRA
PO00041504,JP CONTRACTORS,"32,433.00",19/01/2016,"DRES Ref: 7232 - Waterside School, Robert Street,SE18 7NB - carry out replacmenet of all fire doors within building, incorporatg new locks, cylinders ect all as per priced specificationand your return sum of (revised) 32433
req dated 7.1.16",Modernisation
PO00041505,SIMPSON MILLAR LLP T/A MAXWELL GILLOTT,"15,547.75",19/01/2016,"Legal costs, judicial review  
RBG v Edebor
req dated 14.1.16",Chief Executives
PO00041506,FACELIFT (GB) LTD,"99,453.00",19/01/2016,"Exemption from Contract Standing Orders
Vehicle Replacement Programme
Tender AcceptanceAccess Platform - A22 - 17TL Access Platform
Ascendant has asked for payment to be made to their parent company FACELIFTAttached is the signed report and evidence of the link between FACELIFT and ASCENDENT",Other General Fund
PO00041507,EGBERT H TAYLOR & COMPANY,"9,421.44",19/01/2016,"``Awaiting Contract ID``
CON670 WEEE Containers X 1 @ 674.60 each
Textile Containers X 1 @ 370.26 each 1100 litres Black X 8 @ 244.75 each
1100 litre Blue X 10 @ 275.65 each 4 sets of Triple locking @ 915.67 per unit 
ESPA Framework 860 Issue No 1 Refuse & Recyclign Products",Comm Safety and Environment
PO00041513,RSK ENVIRONMENT LTD,"6,450.00",20/01/2016,"DRES Ref: 7216.
To prepare a combined design and construction works method statement for the enabling works and a seperate design and construction VMS for the main construction works in accordance with the peninsula environmental management strategy (EMS). These reports are required so that a permit to dig can be obtained from the environmental co-ordinator (Atkins) prior to the commencement of teh construction works.
Quote dated 5th December 2015 reference 27735-03b Quo
A4 Req dated 6.1.16",Modernisation
PO00041579,ERITH CONTRACTORS LTD,"49,080.00",21/01/2016,"DRES Ref: 7250 -  Ex Thomas Tallis Site - to attend site and remove fly-tipped materials from Ex Thpomas Tallis siteas per Erith`s tender dated 11.12.15
req dated 7.1.16",Regeneration Enterprise and Sk
PO00040525,ELEMENT ROOFING CO LTD,"4,250.00",22/01/2016,"Barden Steet SE18 2EP - to renew roof coverings to front and rear elevations of property as per quotationreq dated 10.11.15",Housing Services HRA
PO00040525,ELEMENT ROOFING CO LTD,"1,210.00",22/01/2016,"additional unforeseen worksreq dated 21.1.16",Housing Services HRA
PO00041659,CONCERTO SUPPORT SERVICES LIMITED,"81,800.00",26/01/2016,"DRES Ref: 7328 - Asset Management software. Supply and install a new externally hosted asset mangement systemas detailed in your tender dated 3.9.15 including installation and support costs, data migration, training etc. over a 5 year period. first year costs 81,800 as detailed in your tender. further orders will be raised to cover additional years service @16,000 pa 
req dated 12.1.16",Planned Maintenance
PO00041660,ABBEY DISTRIBUTION LIMITED,"9,968.00",26/01/2016,"For Middle Park Avenue blocks 449-495 and 401-447
3050 x 2030 6mm perspex cast frost crystal clear S2000 sheets cut as per specification. delivery asap please
supply of materials onoly,. 26 sheets at 380.50 per sheet plus delivery 
req dated 25.1.15",Housing Services HRA
PO00041661,RICOH UK LTD,"10,471.00",26/01/2016,"photocopier for Legal Services 
invoice and credit note attached
req dated 20.1.16",Chief Executives
PO00041714,NORTHGATE PUBLIC SERVICES (UK) LTD,"96,000.00",28/01/2016,"framework agreement for the provision of welfare processing resilience services
req dated 27.1.16",Chief Executives
PO00041715,STELLAR SOLAR INSTALLATIONS LTD,"256,636.20",28/01/2016,"contract id TBA - DRES Ref: 7160 - commissioned to provide and instal solar panels as specified on the SPS1054 Solar Installation tender works. the contracted programme of works is for the provision and installation of solar PV systems at 7 properties. the contract amount for the whole programme is 256,636.20 with an allocated agreed maximum budget of 275,000 
req dated 5.1.16",Capital Housing Revenue Acc
PO00041716,THE CENTRE FOR PUBLIC INNOVATION,"20,490.00",28/01/2016,"Continuation of evaluation of social enterprises
Invoice No 2239
A4 Req dated 30.12.15",Adult and Older People
PO00041725,CCS MEDIA,"12,964.40",28/01/2016,"40 x annual licences for Symantec data security server advanced 6.6.pdf as per quote 4169587
RP04508",Chief Executives
PO00041727,HENNESSEY LTD,"750,000.00",28/01/2016,"Policy Voids - void re-instatement works to various addresses as directed
req dated 22.12.15",Capital Housing Revenue Acc
PO00041728,BAGINTON NURSERIES LIMITED,"13,646.24",28/01/2016,"delivery 16-17 May 2016 to Woolwich Old Cemetery SE18 2BJ and Well Hall Pleasance, SE9 6SN -  to supply and deliver summer bedding 
req dated 22.12.15",Comm Safety and Environment
PO00041728,BAGINTON NURSERIES LIMITED,"2,024.90",28/01/2016,"delivery 16-17 May 2016 to Woolwich Old Cemetery SE18 2BJ and Well Hall Pleasance, SE9 6SN -  to supply and deliver summer bedding

req dated 22.12.15",Comm Safety and Environment
PO00041729,WFL (UK) LIMITED T/AS HALL FUELS,"70,524.00",28/01/2016,"Diesel gas oil supply contract for communal heating maintenance at John Wilson Street 15/16 contract

req dated 26.1.16",NS Heating and Lighting
PO00041730,TUNSTALL HEALTHCARE (UK) LTD,"4,950.00",28/01/2016,VI`s alarm units,Adult and Older People
PO00041730,TUNSTALL HEALTHCARE (UK) LTD,500.00,28/01/2016,Vi extended warranty,Adult and Older People
PO00041730,TUNSTALL HEALTHCARE (UK) LTD,"3,250.00",28/01/2016,"Vitalbase Fall Detectors
req dated 11.1.16",Adult and Older People
PO00041731,HERTEL SOLUTIONS LTD,"6,816.55",28/01/2016,"Flintmill Crescent, SE3 - replace CWST after an emergency call out as per 2 x quotes
req dated 22..1.16",Housing Services HRA
PO00041732,HERTEL SOLUTIONS LTD,"6,547.00",28/01/2016,"supply scaffolding to 3 x blocks. building works to 3 blocks. tool hire for freezing kit x 4 blocks. Carry out risk assessment for 8 flats. remove x 4 asbestos tanks as per quote and one abortedcall. 49, 30, 32 and 47 Boxgrove Road and 42 Throwley Close
req dated 19.1.16",Housing Services HRA
PO00041733,KENT HEATING SERVICES LIMITED,"5,950.00",28/01/2016,"Woolwich Dockyard Communal Boiler House, St Domingo House, SE18
To dismantle and remove leaking boiler section. Rebuild boiler inc. new seals and nipples. Refir flue and pipework. Alter and install 3`` gas supply stool piece. Pressure test and recommission gas burner/ booster. 
A4 Req dated 15.1.16",Housing Services HRA
PO00041734,APEX MEDICAL CONSULTING LIMITED,"7,000.00",28/01/2016,"Independant Section 12 Doctor to carry out DoLS assessments for the team.
Invoice No: 1 for Assesments completed for RBG from October 2015 to December 2015.
The total amount is an estimation of how much RBG will pay Apex until 31st march 2016. 
A4 Req dated 13.1.16",Adult and Older People
PO00041735,ROCC COMPUTERS LTD,"6,499.00",28/01/2016,"Contract ID- tbc
Annual Maintenance renewal for the ROCC Waste Management system 
due 1st January 2016
A4 Req dated 23.12.15",Comm Safety and Environment
PO00041744,HOME-START GREENWICH,"350,206.00",28/01/2016,"Contract ID 053771 - RBG Children`s Centres- Home-Start Greenwich 
Home Start Greenwich Contract Instalment Payment 2 Year 2 Jan 01/01/2016 to Mar 31/03/2016 Area A 
A4 Req dated 21.12.15",Childrens Services
PO00041746,KENT HEATING SERVICES LIMITED,"21,450.00",28/01/2016,"St Domingo House, Leda Road, Woolwich, SE18 5QW.
Replace cold water booster set include break tank and all associated pipework and electrics - re-comm and clear site.
Lowara GHV30/10SV09 - 3 pump rig - 8 bar
A4 Req dated 11.1.16",Housing Services HRA
PO00041747,CENTRAL GREENWICH CHILDRENS CENTRE LTD,"259,444.25",28/01/2016,"Contract ID 053799 - RBG Children`s Centres-Central Greenwich Children`s Centre Ltd
Instalment Year 2 Qtr 2 Jan to March 2016
Invoice No CC11
Req dated 26.1.16",Childrens Services
PO00041766,THE FLOORING CO LTD,"10,486.00",29/01/2016,"Gill Court Ground, 1st & 2nd floor internal landings Altro Flooring 
Req dated 11.1.16",Capital Housing Revenue Acc
PO00041769,THE FLOORING CO LTD,"10,204.54",29/01/2016,"Teynham House `Altro` Floor Covering to all Communal Areas

Req dated 11.1.16",Capital Housing Revenue Acc
PO00041773,LISTER WILDER LTD,"17,200.00",29/01/2016,"Multi Position Arm - Avant500
As per quote dated 04/12/2015
A4 Req dated 8.1.16",Comm Safety and Environment
PO00041774,SOUTH OF ENGLAND FOUNDATION,"282,082.50",29/01/2016,"Contract id 047774 - Universal Youth Provision - Mainstream and Disabled
Payment for Q4 January to March 2016) CACT
Invoice No 5823
A4 Req dated 21.12.15",Childrens Services
PO00041787,EFFECTABLE CONSTRUCTION SERVICES LTD,"240,225.00",29/01/2016,"contract id 053460 - to supply disabled adaptations to RBG residents 
DHIT399
req dated 30.12.15",Capital Housing Revenue Acc
PO00041817,GREENWICH CITIZENS ADVICE BUREAU LTD,"8,900.00",01/02/2016,"Welfare reforms debt advice service
March - Sept 2015
req dated 7.12.15",Chief Executives
PO00041818,BLACKHEATH CATOR ESTATE RESIDENTS LTD,"18,104.40",01/02/2016,"contract id 055290 - mangement charges for maintaining and managing the Cator Estate for the year end 31.12.16
With reference to PO00036505 which was cancelled as the invoices relating to period year end 31/12/2013 were paid without a purchase order, however the submitted requisition should have been described as, ``year end 31/12/2013``, as opposed to ``31/12/2014`` stated. As a result the following purchase orders PO00034175 and PO00041818 were incorrectly described as payment for estate charges to year end 31/12/2015 and 31/12/2016 respectively. PO00034175 shold have been described as charges to year end 31/12/2014, as the invoices received are paid in arrears. Therefore invoices due to be paid on PO00041818 are to be described as charges to year end 31/12/2015.
req dated 14.1.16",Housing Services HRA
PO00041822,CAPITA  BUSINESS SERVICES LTD,"130,021.25",01/02/2016,"Contract ID 047754 
SIMS Annual Entitlement for the period of 1st April 2016 to 31st March 2017
Req dated 22.12.15",Childrens Services
PO00041823,AECOM INFRASTRUCTURE & ENVIRONMENT UK LT,"27,825.00",01/02/2016,"DRES Ref: 7331
To undertake a review and update of the Royal Boroughs Strategic Flood Risk Assesment including a Level 2 assessment of the Royal Borough. The requirements of the NPPF have been updated since the Royal Borough`s first Level 1 SFRA was released in 2011 and the boroughs Core Plan has been updated, this review will incorporate those changes. Alongside the policy changes there have been several key updates to modelling outputs for The River Thames through TE2100 program and modelling updates of the Ravensbourne alongside a national update of modelling for Surface Water and reservoirs. The Royal Borough have also undertaken work to better understand food risk from Ordinary watercourses and Groundwater.            
To undertake a scoping survey of London Boroughs of what and how they collect significant flood defence assests to produce a final list of appropiate assests to capture. 
Req dated 12.1.16",Regeneration Enterprise and Sk
PO00041826,SOIL ASSOCIATION LTD,"9,000.00",01/02/2016,"Purchase of baseline tool to assess schools standards in relation to food policy implementation and purchase of an `introduction to good food in schools` induction programme.
Req dated 14.1.16",Adult and Older People
PO00041847,HENNESSEY LTD,"38,000.00",02/02/2016,"Hidden Homes Void reinstatement works
Further to PO00033948
Req dated 21.1.16",Capital Housing Revenue Acc
PO00041848,OPENVIEW SECURITY SOLUTIONS LTD,"764,520.53",02/02/2016,"contract id 054899 - Year 2 of contract 2492. Callout maintenance repairs works borough wide residential entryphone and associated systems. contract year 2 commencing on 2.2.16. final contract value  is indicative to quantity of orders raised
req dated 18.1.16",Housing Services HRA
PO00041851,NORTHGATE PUBLIC SERVICES (UK) LTD,"15,468.71",02/02/2016,"contract id 054509 - continuation of disaster recovery provision for Northgate Housing V5. July 2015 to 31 March 2016. as per variation report and quote.
req dated 21.1.16",Housing Services HRA
PO00041852,CIVICA UK LIMITED,"36,000.00",02/02/2016,"contract id 019320 - 40 days financial consultancy part of the main Civica Finanacials contract CCN009 @900 per day
RP04506",Chief Executives
PO00041875,CDW LIMITED,"7,082.00",02/02/2016,"CR20487 - 10 X MS SURFACE PRO4 DEVICES @ 640.91 EACH PLUS 10 X KEYBOARD COVERS @ 67.29 EACH AS PER QUOTE SQU2281867 v2
RP04511",Chief Executives
PO00041876,GEORGE BROWNS LTD,"15,300.00",02/02/2016,Kubota F3890 outfront ride-on ,Comm Safety and Environment
PO00041876,GEORGE BROWNS LTD,"29,968.25",02/02/2016,Toro LT3340 triple mower ,Comm Safety and Environment
PO00041876,GEORGE BROWNS LTD,"13,250.00",02/02/2016,"Major MJ70-410T trailed roller mower 
req dated 31.12.15",Comm Safety and Environment
PO00041877,INVOLVE VISUAL COLLABORATION LIMITED,"5,711.85",02/02/2016,"1 x wireless presenter system @669.41 
1 x LCD plasma trolley with metal shelf @403.40 
1 x Smart Kappi IQ 65 @3598.82
delivery, installation and all consumables @1040.22 
req dated 25.1.16",Chief Executives
PO00041884,GRIFFIN ELEVATORS LTD,"670,402.13",03/02/2016,"contract id ECM_37463 - renewal of eight liftsat four blocks on the Armstrong Estate 
req dated 14.1.16",Capital Housing Revenue Acc
PO00041890,SDK ENVIRONMENTAL LTD,"183,750.00",03/02/2016,"Contract ID - tba
Provision of stray dog collection service and pest control treatment service. Contract in place from 08/2015. Contract 2 years plus option to extend annually for a further 3 years. 2015/16 5,56,250, 2016/17 90,000, 2017/18 37,500 Total 183,750.  
Service required on demand and thoughout the borough.
Req dated 8.1.16",Comm Safety and Environment
PO00041901,SELCHP,"500,000.00",03/02/2016,"SELCHP Contract ID 012803
Waste Disposal for Jan 16
Invoice No W08534",Comm Safety and Environment
PO00041913,THOMSON REUTERS(PROFESSIONAL) UK LIMITED,"7,986.00",04/02/2016,"Practical Law Services 2016 Subscription as per invoice number 6800244917.
Req dated 26.1.16",Chief Executives
PO00041914,TRUEFORM ENGINEERING LTD,"16,524.60",04/02/2016,"DRES Ref: 7345 - manufacturing and implementation of Legible London Charlton Scheme. TGhe scheme relates to an areacovering Charlton. it consists of 7 Legible London signs which comprise of 3 miniliths and 4 fingerposts.
req dated 15.1.16",Transportation Schemes
PO00041930,PENNA PLC,"54,307.00",04/02/2016,"payment for interim management service provided 
June 2015 11,000
September 2015 9075 October 2015 12100
November 2015 10450 December 2015 11682 
req dated 28.1.16",Childrens Services
PO00041948,ARCHITECTURAL DECORATORS LTD,"1,000,000.00",05/02/2016,"Contract Code - ecm_37481
Central Area - Kitchen and Bathroom Replacement Works
Req dated 12.11.15",Capital Housing Revenue Acc
PO00041949,CITY HEIGHTS(LONDON)LTD P WALKER A-F,"1,000,000.00",05/02/2016,"Contract Code- ecm_37480
Central Area - Kitchen and Bathroom Replacement Works 
Req dated 12.11.15",Capital Housing Revenue Acc
PO00041950,SONOVA UK LTD,"5,688.00",05/02/2016,"FM equipment required for HI children
Quote ref: - 29/01/16
Req dated 29.1.16",Childrens Services
